"year","logan2013","bear2015","weber2014","riogrande2013","yeruu2012","alamosa","american","animas","arkansascanoncity","bigthompson","bluedillon","bluegreenmtn","boulderorodell","canadian","cleargolden","coloradocisco","coloradoglenwood","coloradogranby","coloradohotsulphur","coloradokremmling","coloradoleesmeko","coloradoleeswoodhouse","conejos","dolores","eastfork","featheroroville","featherupdate","fontanellecrk","frasergranby","fraserwinterpark","gila","greendaniel_0","greenfontanelle","greengreendale","greengreenrivut","greengreenrivwy","greengreenrivwybarnett","gunnisoncrystal","gunnisongrandjct","hamsfork","klamath","littlepopoagie","littlesnake","merced","nforksplatte","pinecrk_1","potomac","poudre","riograndedelnorte","riograndeotowinatural","riograndeotowinrcs..1.","riograndeotowinrcs","roaringfork","sacramento","sacramento4","sacramentofour","saguache","salinas","salt.tonto","salt.verde.tonto","san.joaquin","san.joaquin4","sanjuanarchuleta","sanjuanbluff","santafe_recon_short","santafe_recon_long","snakeheise","snakeirwin","snakemoran","soboulder","splattecheesman","splattesplatte","stanislaus","stvrain","trinity","tuolumne","verde","white","williamsfork","willowcreekres","winddubois","yampa","yuba"
1982,9.68451669526725,7.22878666232706,8.00218568609596,26.421,91.16,4.03425825752246,239.367449212383,26.782040106246,15.255610277601,4.92256040710396,9.00943041739139,15.8263657113856,2.47576211618156,4.2140606815335,5.33575419497802,289.234869762175,86.0542609688363,10.2714479965315,19.5012536457868,49.9748329543969,653.61464476625,651.975902021323,12.2590465315231,35.6411009746873,3.85594115788369,NA,351.70800373448,2.73080794589287,5.7557882924612,1.20068931755893,8.54315582695059,18.5705806641123,70.6326852363764,101.197572906397,241.149291234332,74.2106362117457,74.2172419964539,52.0449451670161,100.311068781056,4.22785856320218,59.6929961369352,1.83429742478044,23.9486275162164,76.1107569587076,3.64662768384475,6.88189869153903,NA,11780.224858885,26.4213798961699,77.7715450443173,42.9024218683731,42.9024218683731,41.6683518399217,522.256856906307,1305.91282308887,NA,1.82761346510525,3.674387968,29.9666146478659,52.7122857724815,129.616049596045,445.988186514338,48.8983636593395,92.1739537325024,0.179372461692752,0.179372461692752,269.491664593643,246.275888305205,53.7629573284416,1.90488941994651,5.68171751126535,9.91000603678581,91.6621031363232,4.76085548794446,78.8265553109439,148.758245618578,22.745788387066,24.2349824201957,3.30113341735919,2.23357606853539,6.17973113829244,57.9456307607401,192.560187744292
1983,10.3351835236703,8.84067466682565,9.44572421907498,27.662,101.5,3.86555667881993,249.447173102442,29.3949602019612,27.0820756294436,8.64896564473274,11.7362905274527,20.9381486260194,3.67281629777679,4.26534345986013,9.48985467685219,429.098836689696,115.399970941612,15.8623261961878,30.0115652538686,70.3410144346438,955.668254735907,949.598945738448,10.8177737531407,65.2473290248615,3.89268339235551,NA,368.122010672514,3.62798295422448,8.75164846383643,1.60004613628084,30.3012816814273,17.3561325523682,78.9117269374482,136.621855610217,349.971659543302,87.7977581694912,87.7897843228611,65.9352296466376,139.913764381475,4.60986053925867,61.7802291754563,3.8338958172006,27.8034742245626,108.9188362182,6.8223293667145,6.25356739458741,NA,27487.7255330059,27.6616257470113,92.379006670842,56.2195274902342,56.2195274902342,53.040698808686,671.535865067298,1472.81637755129,NA,2.64168848355697,15.017248544,64.905665331757,101.857799589869,181.439407819209,586.703127044716,54.9667345571955,112.433778170198,0.444776474526437,0.444776474526437,255.991199586774,230.36126305612,46.2502257410082,3.61223069838177,10.4053617149362,21.4762269236142,115.369834491848,7.06619617615035,116.887992350237,181.029731904848,36.9521342581121,33.9330561215494,4.83238558271407,3.43367907384211,5.28963096447084,65.3405917604463,183.677166248477
1984,12.5162009305306,8.71722517069723,9.18835250850413,29.208,112.14,3.6709791860532,152.485745305744,29.9829923034443,31.8983180814801,6.51099756079104,15.414266373049,26.9284227318811,3.78824163649519,2.26910659101931,9.52382169999688,489.740213923646,134.359276628939,16.6713589292705,32.5804728431846,80.0298244024125,987.948379356027,987.931767175547,9.63092140473389,57.0853934242978,3.42406355290587,NA,225.411654110448,2.94735260437573,8.46244017356302,1.8165907947637,28.2747911003724,16.6647922320457,66.764157908812,111.419575236326,354.421105050356,73.3488744634475,73.359076296636,93.5580415225526,167.777316068148,4.62721538192408,63.9679869349431,2.50030905580742,36.8524611752364,46.1466829972679,6.23066212926774,5.93312820501296,NA,17156.7082116498,29.2076529811219,86.4871939358681,49.1915979604114,49.1915979604114,64.1921233208175,372.113624485559,873.605255792765,NA,2.79811659244657,1.234895648,34.7628833958438,48.7260660321567,80.0843905293515,278.69375721711,47.4371953518654,93.6603334668215,0.22189964371971,0.22189964371971,263.791380527724,240.089512294721,50.6674240741907,3.01989897371584,11.2894033288183,20.9341226152209,56.0537965602762,6.73981568908683,60.9459859927156,96.5761033845449,13.9632217237964,40.3988685514368,5.09227826037698,3.96151645076495,5.50039067539856,89.5436787941218,123.649345242722
1985,8.42375758850946,6.42498387916253,6.97599092364204,38.29,198.2,5.26312965067095,61.5326891197604,33.8319368017849,27.0123435589141,4.86768158029711,9.60090221742074,18.4395985069686,2.25515235941671,6.103823245373,5.9158515373145,405.243432821581,104.634926203687,10.6549743844437,21.9365993040494,51.0029119449052,829.733307984137,838.050499069086,14.4033858752721,52.8843097872798,2.71517295250061,NA,103.252323738009,1.90942356803027,6.24641438511045,1.21898225982788,35.8374374042107,11.4923064555664,47.8830271884458,67.6354570030794,270.163539347192,48.8445792820701,48.8500515297574,72.5635287453541,139.456284474817,2.28364713487412,49.3508427915356,1.16977111812573,22.8942426493256,22.1626031335346,5.64431078957436,4.20847117139577,NA,9956.5201421278,38.2902942550725,120.060957909263,81.2003381827244,81.2003381827244,53.9513980863019,215.235618661092,431.525817626493,NA,2.75152431213762,0.35396,64.1274726231405,84.6736519648159,44.1305505993355,140.714940530378,74.02606511475,125.84555367705,0.487225481586435,0.487225481586435,192.028832493856,174.741962962215,38.4084948051181,1.90101975908193,9.74920012974637,18.824844744154,26.5028772992271,4.37267768949802,32.7439757865842,48.0233903416249,20.5463356916093,34.49568135877,3.28913355993063,2.86257185270618,4.0814759375671,67.9400657618442,51.5395830930947
1986,13.0215600906324,9.47636847771564,10.6224792669566,40.131,143,4.94378491063396,181.885161480822,31.7829709177287,20.1712522001288,6.2137763364041,10.3701438923201,18.2155881391409,2.82563418081696,3.1002237522686,7.04172741149145,380.320197992257,109.587935760422,14.8105211032067,28.0738814352818,56.6959648263799,884.121313260918,877.357067894656,13.2283379468765,41.9824588571723,5.03739943357014,NA,264.23514072768,4.38819542043985,6.87142324596621,1.17156914236584,16.1531370732839,21.737253138298,94.9225073958955,134.664198087572,336.765327849625,98.7064884966913,98.7123907066969,68.5626902862076,131.528951950105,5.44680173554658,50.5956503471365,3.97984848051738,25.5538332003167,60.9121753195049,3.95221362969656,7.14839715391018,NA,14780.8537032449,40.130689327276,104.09637885629,65.4089948565375,65.4089948565375,51.4963914238485,427.807542585428,1009.62969830546,NA,2.34442817168654,5.135534848,26.7070312254466,41.0221966505029,118.489797423275,371.331093066276,61.3472190106446,119.881663622537,0.256023016798327,0.256023016798327,294.783885267023,268.069740119583,58.6667166559914,2.10830068397987,6.16147728350698,11.7568505437635,75.6813809526725,5.61495608948038,61.9773874193198,116.124848322761,14.3150090751223,34.815026098807,3.71577344212204,3.84304228833507,6.44622960066359,70.8618160645401,135.697006663581
1987,5.37143426709672,4.95211219633026,4.24481167474323,41.942,63.36,3.97402444547876,34.388581654033,32.8309454373287,27.1621267956119,4.39894447839703,7.53653586487313,11.8250582024373,2.12788351320368,13.1258114777067,5.31988467668487,299.045437240986,64.7212505846953,6.89315588678146,14.1150375096353,36.3483108133029,664.52235881888,661.984447603964,10.9147497996562,50.3118061494836,2.54936384757565,NA,87.0516953722958,1.50862051241958,4.68471307012414,0.900223832043095,15.1590641934037,12.4030448206658,52.777874569762,73.471296461709,198.923121917658,56.2763216037316,56.2821847262537,57.1245590827454,114.63440349016,1.75932763146453,33.7610157212779,1.70972561492758,13.4992923823644,11.6383763813337,4.3533293851751,4.7431879454112,NA,6536.44351253695,41.9416515244185,103.112312372181,71.2642998819404,71.2642998819404,36.8550409491462,206.375541518081,362.340971865724,NA,3.25028060135085,0.156591904,31.4501800833743,45.1756717326414,29.6138891969364,81.3019656397741,67.156205368123,130.775188918664,0.309221081815506,0.309221081815506,152.350463525418,138.788279382133,27.2923662905695,2.07941503368766,9.49399795010114,16.0603043000173,14.542107354145,4.16836741334461,34.4182099665113,25.6254023825698,13.725569824234,23.707965880426,2.20742654208683,1.56983151155029,4.32581179680471,36.0215003639211,34.5146387882581
1988,4.50400334522754,3.71523216761705,3.60467267641495,17.261,154.8,1.58030695712311,33.3452585449672,18.1030552742001,NA,3.61336423540271,7.78313879815262,12.6610612991217,2.13343393585794,2.59064023013122,5.17060957727223,201.930434721693,72.8014542573009,10.0033469473376,19.2124753178317,43.112790704466,462.899972554498,460.116631030807,6.38110985318481,23.6376084101608,1.67564132933244,NA,80.0803254310695,1.32948257562771,5.35275725029211,1.22300827062639,16.7546934440513,9.0740811150684,34.5628336553898,53.3363174462502,166.333893478174,36.6509651978936,36.6548739462417,34.161131587659,66.3200850089882,1.66637759574752,28.0786787945706,1.26092312960263,15.1644973536075,16.2349862636924,NA,2.88797871696861,NA,10065.7305709728,17.2613454049276,50.8572328939728,27.6778470526558,27.6778470526558,26.6432795398897,211.470047765016,360.777472526497,NA,1.40980735418047,0.275239296,30.3218416977381,48.21312098644,33.6989611829837,96.9369590320383,29.2581930972624,69.7794054719936,0.200206090387944,0.200206090387944,140.723500689261,127.929932821139,26.7735190348472,1.687641186761,NA,10.7630512762677,14.7842152268242,3.36433787814742,36.8567607984193,32.0849608151003,17.891122938768,23.0616152535898,2.84572514732602,2.10290661125954,3.11159820996147,41.3415804780234,35.9192475071357
1989,6.23513687835354,4.54582363303627,4.5395396205049,19.391,58.14,2.47564485373112,87.8461875615237,17.3514420543505,NA,3.30996718862582,7.55330439528634,12.3537164165132,1.7551452707321,1.91958631373524,4.66888263931447,184.587201038873,57.1905387548607,7.4717288172622,13.5611678687143,37.1733303271292,397.151776516315,393.211719093981,7.1936213722973,22.4272644841821,1.98400248651137,NA,144.12368178976,1.59672370018499,4.79751954744932,0.932744618299004,6.28804255501735,11.3485426913246,38.3800782046276,55.9321172242009,132.705328852939,40.2616714844197,40.2745312664848,34.7250467118345,64.956244535381,2.04751964716745,38.9795230851724,1.34007528365097,10.3579485974742,20.8569639228301,NA,3.93290441285711,NA,6599.96067319303,19.3911832923053,53.030457888014,27.2205234959321,27.2205234959321,26.5187077300368,258.854592276633,579.27650518339,NA,1.28367204498838,0.182926528,11.5727484965696,18.553968483633,36.7095964231146,139.151441191152,27.224666769181,59.5651815512778,0.1065133924848,0.1065133924848,189.635662230269,175.07666908326,40.0534915474017,1.22586165692048,NA,9.50752221938545,30.4220620053825,2.98393848891363,41.5906850102456,51.279143190663,6.98141542448079,16.379219077736,2.28790767057351,1.28597820651373,4.74107722130325,30.60092632979,88.4171775202092
1990,4.07064367310203,4.24279458430106,4.43247866626665,19.235,122.96,2.01558517316375,43.6914418099137,15.5219523900382,NA,4.6184988731079,7.29329445517298,11.6339204082169,2.35408278010627,1.99318804512933,4.45859197818851,161.015845913212,60.8480718465966,9.34335478876667,15.6624328056677,38.2737211620767,364.062150113311,367.445015458629,6.09147160059311,14.86536084253,2.55057555956355,NA,84.8592393363821,1.27487736120523,5.31280984217487,0.902608168535415,4.84336916557214,11.3150838054651,40.7209494153174,56.3672000028241,135.23139656036,42.4578408312641,42.4628049416661,29.9109149839059,53.1483066507082,1.55806617902261,28.0076035686638,1.36188609943318,10.3821828372322,15.8858959487266,NA,4.49310622610194,NA,10470.5987248654,19.2353414956679,48.285980055648,22.4205805245069,22.4205805245069,24.1473482822321,185.185474061028,361.950097030917,NA,1.42211991147688,0.011043552,8.61269246006268,15.9166187107424,29.0230818841262,96.1552093624251,25.5618461344302,53.8291324379744,0.185313759181812,0.185313759181812,151.901895564994,139.986506188233,32.3821820394872,1.703823404922,NA,8.62770205371926,18.3261275424242,4.34054777807692,28.0982720249738,32.9347617934533,7.30388716319624,13.7189640395257,2.45078521423742,1.50095936565737,4.04344381614042,32.4432757761675,48.3792818787163
1991,4.46583823896408,4.88616885495163,4.90277106089872,24.997,163.04,3.60042627837061,46.6968002397747,21.0646357225628,NA,4.18795024256842,7.91470726754853,13.6419616970688,2.19831915843583,6.10229883351726,5.55769292618121,218.4479062285,73.8545492372369,9.63537737785069,17.8177557322748,42.0852198512429,481.49435749605,477.008521541875,9.63099957970085,20.6066867661034,2.96720904598391,NA,80.3859113769213,1.29004330479572,5.81410681781434,1.1160649158233,24.6617786523211,13.8045265408649,46.8342318316927,70.8926951764898,163.013372669008,50.1360297362711,50.1440426703846,46.7222071040372,82.393679053389,1.97215897901673,22.4252250282828,2.1678700088044,11.7392611761972,21.9068146416371,NA,5.06413527227091,NA,9910.12329923625,24.997461960453,82.1867108283588,48.7069131652512,48.7069131652512,33.3363856862171,156.84986283636,329.898360576776,NA,1.57796170811427,1.123327456,48.8129965954177,66.9085470727895,40.4200930549668,125.079947138114,36.6790300110328,72.3759088246469,0.359565760538597,0.359565760538597,171.407487921447,158.6823622369,37.8674458587788,1.71824668632636,NA,9.28597436301706,19.979997143458,4.13580753960522,19.034979055346,42.960232256441,18.0955504773718,17.7552548461892,2.71548565236845,1.91919543890044,4.92314671935617,39.486879386866,46.084885685885
1992,3.35221947851961,3.23547051265259,2.90185782821351,19.131,81.84,2.52896018119874,35.2076207828868,20.8634915325713,NA,3.60582035109094,7.62139479150965,11.4541179842058,1.98259533710607,4.56346369636713,5.00405781016113,203.779819915097,62.5443513672068,8.69321267603284,15.43134760333,39.0532037576481,430.944547659652,431.165900078603,6.94135075391312,29.4921316858941,1.50056849082256,NA,74.1700634038928,0.787651879618792,5.03313889787074,0.910269315297624,31.7077665995119,8.35248708253193,30.5789591640739,46.8728893528551,127.206188977011,33.3136758583148,33.3043730372464,38.4627091447057,78.5224937769478,1.21069571332998,16.622824771056,0.968978715485577,8.70439169630831,17.5205345078878,NA,3.34999277171002,NA,9305.86989210872,19.1307043023902,66.3905988291873,41.0535838997378,41.0535838997378,26.9536341587261,201.590686315279,346.70597847346,NA,1.40152080768257,2.292811296,41.2418292201807,64.6750882667046,31.6030903187507,100.845707380104,39.5523118342126,78.0302260099923,0.325520562426942,0.325520562426942,119.134310938387,111.281283719771,27.7611424799531,1.56357751419339,NA,9.04515637729271,18.9981195584238,3.45122935392493,35.1621620395988,32.6388304560212,23.4333372214908,16.5253280909867,2.46536484557571,1.36024442512699,2.82856574207801,29.5106982405474,35.652709957281
1993,7.10799397700173,6.60007508758304,7.87417802341979,25.476,160.2,3.74794244102662,132.874421306476,30.4194822314728,NA,4.7035923246453,10.3448542905082,17.3408493463272,2.60768237292879,3.96315812507114,5.26836737345736,351.696941976655,97.5762348243645,12.528945604957,23.3442177591549,57.7728640837556,709.732974761753,709.070910966557,10.7208367941086,58.3658212081572,NA,NA,223.32606325437,1.68150445185454,6.92974177131936,1.06603293696806,63.0881364373898,NA,51.1596527536626,77.8091472034257,215.082043938497,53.479260373339,53.4988822900463,66.13750737365,131.515036805986,3.0151303007312,40.2942731817664,1.85040146797447,21.6126813284452,59.8313282262977,NA,5.08578973811919,NA,11330.0543116382,25.4762054581241,91.2226425595501,55.2853366350464,55.2853366350464,49.3817976550283,398.357859906594,868.133008105472,NA,1.89202963788138,8.28832736,107.267859090944,170.341103197128,104.475605621019,327.553111567936,56.2901194854002,112.838919936475,0.399044118854064,0.399044118854064,197.589105193947,181.252686910622,40.6096282623645,1.83836252306243,NA,8.76196755947533,60.8505734455394,4.46101540216432,69.0576160020397,102.548358160522,63.071563344394,26.2668279864874,3.83010433130297,2.76739383043077,NA,55.5710270518065,113.484137026291
1994,4.73170627532239,3.78142393585552,4.30819486286834,20.42,95.1,3.08529233357898,31.7101900234877,18.4138007678714,NA,3.72429451352082,7.26397884256249,11.2913967904758,2.05858140499247,9.08834804653884,4.13162517887279,200.954732959049,60.851355195209,9.03171028297536,16.0533076404743,38.7445689880848,417.622907889708,416.268252974718,9.25818316226231,26.4605846421011,NA,NA,73.9268610816761,1.01443745877359,4.72079081737679,0.761228740785866,5.83849740750628,NA,34.7786356516865,51.6595816673803,134.803584053664,37.434512891747,37.4389688648638,38.920892626066,75.6179028794999,1.25713164370501,21.4123322599514,1.44772221315671,10.3231607371764,14.6536239445153,NA,3.36531506523444,NA,7515.3895363101,20.4200831199667,77.7355454720316,47.3153987533397,47.3153987533397,31.8475825279222,165.174246018269,305.273245983959,NA,1.29328756592462,0.225684896,17.5863578300693,26.946793849117,32.303772547625,99.282208040878,32.6816312504326,58.7980896879699,0.295110500278988,0.295110500278988,134.645748795369,124.572552515052,26.6311233325272,1.4495593248803,NA,8.45415362706512,17.7890655194,3.47628443083603,20.4030018896857,34.5801103230882,9.3602796691138,12.9196250023462,2.50437415408941,1.66903554462421,NA,30.1111992492608,34.3007129911685
