"Month","Year","Observed","Annual_Recon","Monthly_Recon"
8,1592,NA,3.2394648,1.90061639378659
9,1592,NA,3.2394648,1.54220559941777
10,1592,NA,5.583715962,1.58650746416421
11,1592,NA,5.583715962,1.51676722129674
12,1592,NA,5.583715962,1.36956999941387
1,1593,NA,5.583715962,1.29497620657518
2,1593,NA,5.583715962,1.35706375762248
3,1593,NA,5.583715962,1.56515181683881
4,1593,NA,5.583715962,3.71080680481773
5,1593,NA,5.583715962,16.2516680953176
6,1593,NA,5.583715962,21.5506518667439
7,1593,NA,5.583715962,5.69798992138195
8,1593,NA,5.583715962,2.75352505971546
9,1593,NA,5.583715962,2.12125276254887
10,1593,NA,6.720841731,1.91192645259381
11,1593,NA,6.720841731,1.78399737141491
12,1593,NA,6.720841731,1.56903044327602
1,1594,NA,6.720841731,1.4528777912235
2,1594,NA,6.720841731,1.50714587502731
3,1594,NA,6.720841731,1.79659660618774
4,1594,NA,6.720841731,4.6156114464627
5,1594,NA,6.720841731,19.661479792567
6,1594,NA,6.720841731,28.744050161058
7,1594,NA,6.720841731,8.01957799551763
8,1594,NA,6.720841731,3.11897798664178
9,1594,NA,6.720841731,2.26254844025627
10,1594,NA,7.179010791,2.23261713543829
11,1594,NA,7.179010791,1.98318190007831
12,1594,NA,7.179010791,1.67954590597267
1,1595,NA,7.179010791,1.51145337563436
2,1595,NA,7.179010791,1.5534909528265
3,1595,NA,7.179010791,1.82212381785438
4,1595,NA,7.179010791,4.02851678770059
5,1595,NA,7.179010791,22.0949415046175
6,1595,NA,7.179010791,31.3449012673178
7,1595,NA,7.179010791,8.82442164601156
8,1595,NA,7.179010791,3.53562628491589
9,1595,NA,7.179010791,2.4917005670051
10,1595,NA,7.786268856,2.2076851089683
11,1595,NA,7.786268856,2.04032580812054
12,1595,NA,7.786268856,1.76257306680988
1,1596,NA,7.786268856,1.68831186137623
2,1596,NA,7.786268856,1.72678195791659
3,1596,NA,7.786268856,2.08961695005836
4,1596,NA,7.786268856,4.63398335377468
5,1596,NA,7.786268856,22.6678292232269
6,1596,NA,7.786268856,35.2564470144424
7,1596,NA,7.786268856,10.1078390092251
8,1596,NA,7.786268856,4.02953808480994
9,1596,NA,7.786268856,2.83131308425919
10,1596,NA,5.676255918,2.3223435251393
11,1596,NA,5.676255918,2.04540707973197
12,1596,NA,5.676255918,1.76064519532204
1,1597,NA,5.676255918,1.73201196045021
2,1597,NA,5.676255918,1.71082309902478
3,1597,NA,5.676255918,1.97099556072987
4,1597,NA,5.676255918,4.9166568116355
5,1597,NA,5.676255918,18.7177777550283
6,1597,NA,5.676255918,19.9230524575446
7,1597,NA,5.676255918,5.35899643268431
8,1597,NA,5.676255918,2.79539878416618
9,1597,NA,5.676255918,2.14766658309081
10,1597,NA,4.382367237,2.06017488141684
11,1597,NA,4.382367237,1.80881037390242
12,1597,NA,4.382367237,1.62635588425966
1,1598,NA,4.382367237,1.51815188637278
2,1598,NA,4.382367237,1.48852874039446
3,1598,NA,4.382367237,1.66984189294591
4,1598,NA,4.382367237,4.12548248803579
5,1598,NA,4.382367237,13.1360101447198
6,1598,NA,4.382367237,14.5996507884701
7,1598,NA,4.382367237,4.34712688804779
8,1598,NA,4.382367237,2.6327761759599
9,1598,NA,4.382367237,2.09532957203245
10,1598,NA,5.318045868,1.77530226374059
11,1598,NA,5.318045868,1.66288631862108
12,1598,NA,5.318045868,1.54638940540961
1,1599,NA,5.318045868,1.49576561618248
2,1599,NA,5.318045868,1.51396804566898
3,1599,NA,5.318045868,1.70448334434888
4,1599,NA,5.318045868,4.47177501750672
5,1599,NA,5.318045868,14.6755228485552
6,1599,NA,5.318045868,20.0721530846019
7,1599,NA,5.318045868,5.74579223557944
8,1599,NA,5.318045868,2.76429112516229
9,1599,NA,5.318045868,2.07340514186636
10,1599,NA,2.474509362,1.93195334113986
11,1599,NA,2.474509362,1.65299299223451
12,1599,NA,2.474509362,1.46695715565912
1,1600,NA,2.474509362,1.39887774802171
2,1600,NA,2.474509362,1.33964053424862
3,1600,NA,2.474509362,1.4498442288304
4,1600,NA,2.474509362,4.37825088295958
5,1600,NA,2.474509362,10.8773742426347
6,1600,NA,2.474509362,9.07662061504997
7,1600,NA,2.474509362,2.68402741450801
8,1600,NA,2.474509362,1.9115751497734
