"year","alamosa","american","animas","arkansascanoncity","bigthompson","bluedillon","bluegreenmtn","boulderorodell","canadian","cleargolden","coloradocisco","coloradoglenwood","coloradogranby","coloradohotsulphur","coloradokremmling","coloradoleesmeko","coloradoleeswoodhouse","conejos","dolores","eastfork","featheroroville","featherupdate","fontanellecrk","frasergranby","fraserwinterpark","gila","greendaniel_0","greenfontanelle","greengreendale","greengreenrivut","greengreenrivwy","greengreenrivwybarnett","gunnisoncrystal","gunnisongrandjct","hamsfork","klamath","littlepopoagie","littlesnake","merced","nforksplatte","pinecrk_1","potomac","poudre","riograndedelnorte","riograndeotowinatural","riograndeotowinrcs..1.","riograndeotowinrcs","roaringfork","sacramento","sacramento4","sacramentofour","saguache","salinas","salt.tonto","salt.verde.tonto","san.joaquin","san.joaquin4","sanjuanarchuleta","sanjuanbluff","santafe_recon_short","santafe_recon_long","snakeheise","snakeirwin","snakemoran","soboulder","splattecheesman","splattesplatte","stanislaus","stvrain","trinity","tuolumne","verde","white.x","williamsfork","willowcreekres","winddubois","yampa","yuba","bear","logan_local","logan_region","weber","greatsalt","atuel","limay","neuquen","kherlen","selenge","yeruu","hurunui","white_summer","white.y","yellowstone","queensland","usgs_06278300","usgs_06280300","usgs_06289000","usgs_06309200","usgs_06311000","usgs_06332515","usgs_06335000","usgs_06339100","usgs_06344600","usgs_06350000","usgs_06352000","usgs_06354000","usgs_06354500","usgs_06360500","usgs_06406000","usgs_06409000","usgs_06441500","usgs_06447000","usgs_06450500","usgs_06452000","usgs_06453500","usgs_06453600","usgs_06462500","usgs_06471200","usgs_06477500","usgs_06478540","usgs_06479438","usgs_06601000","usgs_06614800","usgs_06622700","usgs_06632400","usgs_06775500","usgs_06783500","usgs_06784000","usgs_06803510","usgs_06803530","usgs_06814000","usgs_06846500","usgs_06847000","usgs_06847900","usgs_06853800","usgs_06876700","usgs_06878000","usgs_06885500","usgs_06888500","usgs_06889200","usgs_06889500","usgs_06892000","usgs_06899000","usgs_06910800","usgs_06911900","usgs_06917000","usgs_06918460","usgs_06921070","usgs_06921200"
1939,2.40388023406063,40.8737814757268,16.6520106249476,14.7516162656013,NA,8.57649745035959,NA,2.18815641273086,4.55834323603116,5.5191135799858,214.590479746244,72.6617165038575,NA,15.7676563111976,45.6575422289909,458.029320325456,457.975379598253,6.72304715867363,20.5302316484152,2.03231461609347,72.5854568235868,72.5854568235868,NA,NA,0.998567940480437,5.79546208819407,13.2186442509733,39.6385779102544,54.1009077106154,162.99171820316,42.1157080883578,42.1206331112764,39.8431617987922,73.5927803603669,NA,NA,NA,13.7709113050715,18.636912123579,4.02702707307854,NA,NA,8286.54649790005,21.9554394710871,NA,NA,NA,31.6380736164659,170.812302810487,319.735614871804,319.735614871804,1.83242122557337,NA,14.9223503934448,24.6983645368589,35.9917547889923,113.353702093916,33.7860871836621,57.6627546427906,0.194577492766729,0.194577492766729,168.839987481536,129.702667459438,34.911142220686,1.516867971434,5.61550331424911,10.6973843040202,20.5623615598363,3.16999491028158,22.4076816549583,38.3452121693629,9.77617049334803,19.3053080910983,2.94797800411142,NA,NA,38.9500909762261,35.4511748924548,NA,5.363,5.363,NA,-3.796,NA,NA,NA,NA,NA,NA,NA,1963,NA,78.2922395673701,NA,NA,NA,4.31898841256308,NA,NA,NA,0.822088483826814,NA,NA,NA,NA,3.14908935635575,NA,NA,NA,NA,1.66603912483069,NA,NA,10.0747461154255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.539020872428923,NA,NA,NA,NA,NA,NA,NA,1.58585202171427,2.64114719281657,5.89702597200489,NA,NA,NA,NA,NA,NA
1940,1.8339847249126,133.144867604679,14.0988162039908,8.03443222944979,NA,5.63782226731657,NA,2.09719983867137,1.3345639484802,4.084720198696,182.965617699195,56.3646984038813,NA,13.3006888787992,32.2722289484561,366.651500456488,366.608426049692,5.99211121758527,23.60997355934,1.2767535604123,221.821468752749,221.813651256053,NA,NA,0.864576047108732,9.0276060972099,9.28319915168994,22.3853627018909,36.4252740682763,122.496928967261,22.3358779478043,22.3384577217141,29.1721615461214,59.1926778337071,NA,NA,NA,9.61513006140771,42.7851594179311,1.95984642172032,NA,NA,5824.03503861843,11.7067013024579,NA,NA,NA,24.2497574889514,410.144964162572,876.732254471218,876.732254471218,0.795430288831444,3.075487648,12.1029311225013,21.4388202019232,73.5079214337304,257.586516137553,24.7814645267388,46.7202918173466,0.205834688009159,0.205834688009159,133.604575497895,149.064652401583,30.8168455885372,1.29027782969661,2.51258252562035,5.11283827668781,54.7385027411519,2.76739383043077,63.0363846092614,86.494346945345,9.33604542935579,16.9131541020818,2.16724460906871,NA,NA,35.4826794041402,111.785121381837,NA,4.412,4.412,NA,-46.131,NA,NA,NA,NA,NA,NA,NA,725,NA,66.3314680708074,NA,NA,NA,3.11910838895213,NA,NA,NA,0.436381174406715,NA,NA,NA,NA,2.18458281982615,NA,NA,NA,NA,0.870116348394177,NA,NA,4.844540504448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391639009422689,NA,NA,NA,NA,NA,NA,NA,0.253737513888315,2.37381827086269,4.11668923122696,NA,NA,NA,NA,NA,NA
1941,5.33935024345824,122.937953043374,37.0913638742702,17.1609687473492,NA,7.42087600125386,NA,2.56965025150211,25.6599166304832,6.70424607911943,304.514714279534,71.1767048314603,NA,16.195351555443,41.3087469918996,716.056899626605,715.972783362155,15.0760423784908,57.8583093226443,2.46880454412201,253.365067921642,253.365067921642,NA,NA,1.10734840700712,34.7013987843287,13.3843751809313,43.16426892021,65.772703890325,194.438575850438,45.16027126415,45.1655480744199,50.7053780206504,109.16813618784,NA,NA,NA,18.4207583399309,56.8371097292286,4.80138920831391,NA,NA,8286.54649790005,37.0666605847105,NA,NA,NA,35.2397897817914,559.498238542176,1058.48905265629,1058.48905265629,2.76348508208271,13.29615344,88.643963099364,133.593279215169,103.679549932452,309.963744001639,98.8679588909499,174.529522489498,0.619263000784106,0.619263000784106,144.390492951999,166.661212064841,30.4866345280926,2.0342689902675,6.59347215093524,12.126813574908,52.3146878905162,4.49506060027597,99.5698919192956,97.3028178774173,44.9506060027597,23.1554252139433,2.73385676960436,NA,NA,40.9171685823903,122.645578666938,NA,3.803,3.803,NA,-11.876,NA,NA,NA,NA,NA,NA,NA,572,NA,59.0221077117968,NA,NA,NA,3.54022646721298,NA,NA,NA,0.696695280685309,NA,NA,NA,NA,6.37620132262267,NA,NA,NA,NA,2.16596723288232,NA,NA,9.27846087317813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45266198820976,NA,NA,NA,NA,NA,NA,NA,4.71368434802562,9.49909953539086,5.85546615085603,NA,NA,NA,NA,NA,NA
1942,4.26444444774007,153.117399038792,32.5010861642354,27.2405362874742,NA,8.19668437337801,NA,3.27588290303069,33.7021663566291,6.74352900001749,348.961560795195,80.5054799888887,NA,18.2088650919823,48.1571867975792,759.401752720496,759.312555083193,11.0695753217231,68.5162152683491,2.7251011733047,260.009940113354,260.009940113354,NA,NA,1.20389449120435,13.3202326205395,15.3171339765995,49.3205475684141,70.9984659067885,226.981016572196,53.1683585297338,53.1745343521237,60.3344623136607,131.860961034789,NA,NA,NA,22.9209003130594,50.3016824912622,7.53305707884336,NA,NA,14071.4940530378,36.1793747096995,NA,NA,NA,39.952841277439,440.164151475719,986.568083051874,986.568083051874,3.14497892085395,3.369132864,23.8117431490671,35.3023688428439,88.103187765409,288.465628087275,70.1129389685341,129.028330194429,0.396777044812186,0.396777044812186,168.594987135079,209.517627965157,34.6676662860849,3.02795099531286,11.7432090120288,26.1663340664586,58.0605479621733,6.42207353587254,70.5048300779112,92.0713490883657,11.4905475188098,28.3540605168712,3.27654739024986,NA,NA,48.9947924810863,133.11242499339,NA,4.695,4.695,NA,11.478,NA,NA,NA,NA,NA,NA,NA,1376,NA,82.9436507049223,NA,NA,NA,4.86273957366181,NA,NA,NA,1.0077926911892,NA,NA,NA,NA,2.69314933602374,NA,NA,NA,NA,22.3961896296611,2.64270048737948,NA,48.578364922793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49727071914237,NA,NA,NA,NA,NA,NA,NA,5.40952624429309,7.46843252293716,9.23757600152338,NA,NA,NA,NA,NA,NA
1943,2.32218739358605,151.452272242516,21.0390725083665,21.72009373305,NA,8.68004019409986,NA,2.77841650077232,5.19410115484411,6.27041409996758,250.925149027812,77.7421903442234,NA,15.8454013158406,46.0445864904164,532.546597845107,532.484018784055,7.65332926551335,29.5974724538745,3.84448852522386,219.671657161313,219.671657161313,NA,NA,1.02417024216027,5.99328384208969,19.001793781871,66.2102100929241,96.2725890753175,197.427126662403,69.5245550796997,69.5326461887802,51.7795802416659,86.5370695647894,NA,NA,NA,14.7445805185748,50.3814209575627,3.25860623533223,NA,NA,14423.2814043638,19.7274529126894,NA,NA,NA,38.5534311938644,332.138073380217,825.918525946359,825.918525946359,1.33874630921263,8.437840064,23.2622122188125,34.3129864609814,80.2739648242327,284.556879739209,33.5969428510992,63.4371094899051,0.163033893597835,0.163033893597835,254.499777567086,182.973357020924,55.9626054613158,2.17345951894213,4.77989109239955,9.2458706049659,61.169566398225,5.32371525006598,43.3042411985543,92.6299092273044,11.0508133296524,18.2108585536398,2.96689634611606,NA,NA,37.5403617970126,122.478675112476,5.295,8.198,8.198,NA,4.577,NA,NA,NA,NA,NA,NA,NA,2591,NA,116.637065835763,NA,NA,NA,4.6956313885682,NA,NA,NA,2.08204075440773,NA,NA,NA,NA,17.5473679800502,NA,NA,NA,NA,3.08483726773248,6.01551451940205,NA,9.86814950590632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52207728401809,NA,NA,NA,NA,0.326217830780002,NA,NA,NA,NA,NA,NA,NA,3.45868946510834,6.67013019024763,7.25414769561726,NA,NA,NA,NA,NA,NA
1944,4.17845198408262,57.1349563533512,30.0171938514898,18.564131229338,NA,7.1333875602536,NA,2.63195570017028,4.71891461816971,6.20322271586432,278.429955791099,64.0899095515156,NA,14.3651974039115,39.7325051330585,606.344939281099,606.273682798714,11.5073551367065,44.953146689186,2.81355614842143,112.259252556457,112.263161304805,NA,NA,0.872510806255306,5.41048946339304,14.6384189134413,52.1348072915382,80.0016423268229,206.420140336732,55.360931828098,55.3673421753888,55.5018031185623,103.968171910473,NA,NA,NA,19.9295352022844,26.7467831961464,4.1190780966755,NA,NA,9224.64610143591,33.2126347135173,NA,NA,NA,36.100457080552,183.840161054591,407.68245270329,407.68245270329,2.48322782552637,2.138201568,15.9347553030774,33.0735614472931,49.4613015964279,153.22293524419,52.0229780013,96.0207093317682,0.198408066147833,0.198408066147833,155.173713369742,162.421822694012,31.6321323189768,2.47982721446355,5.18073323549372,10.4206058334937,26.4157122110653,4.3308931696572,25.5682955692045,50.6304082273345,17.1386888817653,18.9027070112475,2.63039220083106,NA,NA,35.6677977259046,54.5446288230879,5.768,5.482,5.482,NA,-13.028,NA,NA,NA,NA,NA,NA,NA,889,NA,70.9828792083595,NA,NA,NA,5.71907459038426,NA,NA,NA,3.02536879515195,NA,NA,NA,NA,13.1929426167061,NA,NA,NA,NA,3.83870445033883,16.7597047607984,NA,28.0203707555504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64935263252144,NA,NA,NA,NA,1.85901645245146,NA,NA,NA,NA,NA,NA,NA,7.55943751356433,9.50974098048,8.47015681576037,NA,NA,NA,NA,NA,NA
1945,3.23800713153793,98.3425449380029,21.398716443872,14.5340162450645,NA,8.37519691043419,NA,2.63418368672868,2.96951520750927,5.73683086297308,260.750804275247,73.4066066765485,NA,17.5639607020348,45.86247790488,543.812939558672,543.749031523181,9.38490478370661,31.6571483084044,3.25102326353699,146.030838283748,146.015203290356,NA,NA,0.981369447748946,8.85163424657996,12.8041605761444,44.9701106570166,68.6659594175635,191.477894414196,47.1300459066744,47.1355572418452,45.2842176742672,89.9568725819959,NA,NA,NA,14.7731143815157,42.894604371677,4.17337061123013,NA,NA,9732.78338668449,21.298769748612,NA,NA,NA,36.9548312944723,261.85877808199,588.657501218749,588.657501218749,1.6569184247452,1.938568128,22.0149306209446,36.0786071772863,83.5729484300005,257.97739097236,40.5327822698415,72.9130490226382,0.266303024953741,0.266303024953741,183.299581158054,159.962281883475,35.1726374851716,1.99377435738154,5.98269113406643,11.4825736721797,49.9209704021605,4.70613301107154,40.9371031989655,81.5263277949531,14.0636765563417,20.8062674567556,3.00840725357252,NA,NA,50.7570907612953,82.559409983347,4.828,6.218,6.218,NA,-19.955,NA,NA,NA,NA,NA,NA,NA,5194,NA,81.7710260483966,NA,NA,NA,4.62247306983873,NA,NA,NA,1.34553121161006,NA,NA,NA,NA,5.84721159612346,NA,NA,NA,NA,1.48491216116399,5.64800839887886,NA,11.0079607665355,NA,NA,NA,NA,NA,NA,NA,0.268856146718609,NA,NA,NA,10.9407677060786,NA,7.93771637234814,NA,NA,NA,NA,0.595902822898113,NA,NA,NA,NA,NA,NA,NA,7.41885864630076,11.2638985114862,11.8770086674641,NA,NA,NA,NA,NA,NA
1946,1.98056278796507,112.04231702314,16.4872959695601,16.1541142603709,NA,8.12628781562934,NA,1.99350074499717,4.7702755714633,4.6922569544359,204.950255520442,66.4620116615065,NA,14.0028173445623,43.8952439487819,432.414197951042,432.36330604755,5.61296262782286,17.7436458635954,2.73553753139403,163.581118366565,163.573300869869,NA,NA,0.958776882297124,4.58410188764492,13.4732601183663,48.8944939984749,75.132592684604,167.923307818948,45.5420778027891,51.0216739369759,37.6897150713922,66.6228566560294,NA,NA,1.28394565737274,16.1091245668847,36.8376079315138,2.89196564028364,NA,NA,7934.75914657411,16.3072981081316,NA,NA,NA,32.9216674864873,319.317378798561,688.72145892924,688.72145892924,1.3610261747966,1.079436416,13.2633603320752,21.6547785481538,67.604929678481,223.971280344185,20.3479276254614,41.5318583476072,0.131529381912423,0.131529381912423,207.146620304704,187.572312152292,41.721315380038,1.46378716886726,4.34672360046686,7.89832961197013,46.0470099143922,2.96673999618214,55.2970628800906,73.4574985800403,8.39130095362822,17.03823404922,2.85764682978762,NA,4.37572651320951,35.5966975934533,93.8302858449954,4.927,8.47,8.47,NA,4.804,NA,NA,NA,NA,NA,NA,NA,3115,NA,83.6472254988378,NA,NA,NA,4.7168884186126,NA,0.104517016560472,NA,0.989250975201561,NA,NA,NA,NA,1.85348889122956,NA,NA,NA,NA,1.19061866565141,8.80767196397568,NA,13.2037964540423,NA,NA,NA,NA,NA,NA,NA,0.785734307626784,NA,NA,NA,11.0068746409128,1.39657576927172,6.64918348180971,NA,NA,NA,1.43861733840404,1.46519898111186,NA,NA,NA,NA,NA,NA,NA,1.28969659656276,2.63408737626898,10.6414631912334,NA,NA,NA,NA,NA,NA
1947,3.02028984855065,55.3842279682525,24.4635269361071,21.6589609088863,7.24021365260625,11.5303776644766,18.7689496427767,3.83244958031181,4.88241756156932,8.70693238273456,284.436216677705,94.1248100330222,NA,22.1826550125601,60.3512699315574,622.127292486085,622.054198891977,8.57579387565694,25.7790552801323,3.78308208867574,98.9695081730327,98.9695081730327,NA,7.07432637271432,1.33761277219169,4.44256610996144,16.7038797155264,68.2857554657471,98.2097256691356,246.714332607408,70.2734321757057,73.7868497158484,54.2366976282272,91.0648073012552,NA,NA,2.81648770968248,21.7361586887606,22.0555034287976,5.45579185674713,NA,NA,13133.394449502,24.3006884799267,NA,NA,NA,46.7096600218399,198.325200682854,406.118953364064,406.118953364064,1.98916203433082,0.432963872,12.9304522352704,20.6351033665938,43.9929626574835,133.679193503859,32.5728116964224,66.7779167029972,0.121132111306567,0.121132111306567,206.582157955759,158.230198227996,44.143527643851,3.61113624884431,9.86876874171371,16.6269946355199,24.7701291565294,6.77386088719848,28.627282026401,42.7687426748692,7.70453386887301,23.6596537508439,3.85856001927689,NA,5.61108642861579,53.2199149204448,53.3571510749454,6.434,6.864,6.864,NA,27.582,NA,NA,NA,NA,NA,NA,NA,1391,NA,95.764346949604,NA,NA,NA,5.18958580569495,NA,0.546499623145276,NA,2.39424756465482,NA,NA,NA,NA,8.84328136832014,NA,NA,NA,NA,1.91642987106543,11.5344213719419,NA,18.4984261235333,NA,NA,NA,NA,NA,NA,NA,0.640131409862768,NA,NA,NA,10.7578415517065,3.29173644081797,12.3395507799741,NA,NA,NA,0.527345021984824,1.26857921124128,NA,NA,NA,NA,NA,NA,NA,2.84765070585379,6.78851788312268,15.9334784011898,NA,NA,NA,NA,NA,NA
1948,4.3074406795688,87.5329013814262,30.0569067347062,25.3373667168008,4.12853726767782,9.75306979061096,15.2485745305744,2.4328440593198,5.40095211742376,6.45600147153375,298.947601269834,79.8879759248612,NA,16.1140886772867,47.0499556530225,620.716625207269,620.643766138061,11.2884652292148,39.3017610651016,2.45805548616482,150.643161334466,150.631435089422,NA,5.44156401276017,1.14956288916623,4.96989534959904,13.3197244832543,46.3498988238839,66.9425531834177,193.933448301418,50.0199008228501,50.2043937448788,63.548430642858,112.459185034461,NA,NA,1.31986705469147,16.8881381126542,26.9054783790779,5.30585227011531,NA,NA,8833.7712666293,36.4998920742409,NA,NA,NA,43.4633272563206,299.033710995942,615.627864820405,615.627864820405,2.7865466973363,0.299025408,19.2662987825846,28.496026256873,47.4834749323065,164.558305453581,53.1502219373988,97.1590932006589,0.207320012381424,0.207320012381424,186.999445994399,163.947993486514,40.4361970981608,1.92869369738624,10.1822894467121,17.0529700304922,35.0892247954238,3.84620837449701,47.1137073385795,55.0566748566845,9.22972747428839,22.0453406830926,2.85780317972154,NA,5.05190088994146,48.6220151511312,78.5779589160068,4.61,7.58,7.58,NA,20.102,NA,NA,NA,NA,NA,NA,NA,1838,NA,94.943509690036,NA,NA,NA,3.80877060349062,NA,0.362873425917482,NA,1.64728226100795,NA,NA,NA,NA,7.5823076224512,NA,NA,NA,0.267363356436313,4.59997888675043,11.5586505156512,NA,15.9794441108522,NA,NA,2.35068510930256,NA,NA,NA,NA,0.480264549780984,NA,NA,NA,10.5411395649553,2.09157822614243,8.38774396059699,NA,NA,NA,0.421464540464262,0.848785871330203,NA,NA,NA,NA,NA,NA,NA,2.84207523979373,3.9491556257343,2.96814710187478,NA,NA,0.362135068302974,NA,NA,NA
1949,4.3426194147014,72.5803754507343,30.28963361135,23.5557592197523,6.72898845616269,9.82045661213162,16.0188324800443,3.02075889835241,4.16914916301422,8.64247712247495,291.522191120496,85.6054584835113,NA,21.4157585866696,50.3192718588285,651.282372801926,651.205917684238,11.2220165072977,37.9455817382566,2.89614800101607,101.432019632314,101.43983712901,NA,6.40608675512895,1.27194579994418,22.749931660315,13.8366173648025,47.3114509175081,74.1708842410458,224.233518270857,52.677849699535,51.4356885620031,59.1371345196811,101.651691289476,NA,35.5330825225598,2.04185196206275,19.1102615485298,24.9362509613222,6.60066424789568,NA,NA,14814.1562391704,35.6712374244509,NA,NA,NA,39.1274308887779,235.80618859246,467.877177263508,467.877177263508,2.83032467883464,0.589838944,32.3918757353904,51.8298858329055,45.501739519837,148.141562391704,58.8076270339391,105.352689662842,0.283384255234789,0.283384255234789,190.718268260232,166.253177824786,43.2824303827721,2.553702558242,10.7274034913334,19.5692658670432,29.1272109401187,6.18754863498858,42.8308917736035,48.7080857897556,19.4382055349325,23.5971137772748,3.17648343253937,NA,4.53211553461564,53.6449522158135,58.0316232243976,5.069,7.181,7.181,NA,-16.893,NA,NA,NA,NA,NA,NA,NA,2110,NA,85.9142998347876,NA,NA,NA,3.61439333116353,NA,0.393092136978095,NA,1.55652662990119,NA,NA,NA,NA,10.8650654247881,0.094443646543318,NA,0.158629864143812,0.251655306781177,3.9275466223104,8.8768193759413,2.30751520543722,15.5922642787763,0.0449068251931826,NA,2.78280900617819,NA,NA,NA,NA,0.977303593351785,NA,NA,NA,10.8265002071419,1.28155065439246,7.87154028976465,NA,NA,7.27533848393413,0.987420077723283,1.74555903649315,NA,NA,NA,NA,NA,NA,NA,4.90385718652143,9.46705882952101,4.42686960322939,NA,NA,6.39338538158192,NA,NA,NA
1950,2.4734559546562,104.13804611368,16.0310668623738,14.4956323362865,1.164181607988,8.14301725855907,14.1062428258521,2.03329180318048,3.47808245507614,4.49693679948304,210.20302698799,64.8084938478241,NA,13.7933866080729,42.4315740423651,520.564017084243,520.502884260079,6.63314594666811,20.6162241120727,4.15789196777179,150.135024049217,150.138932797566,NA,4.62795804411022,0.861918098232047,3.74348646790983,18.1254524022345,74.5749315577854,112.462272945656,248.235382939574,76.0239045704135,80.765568103969,38.7364778790043,71.2878305469958,NA,41.1214076020614,2.84091738685789,26.4669168144249,28.0945196265596,2.45270050092797,NA,NA,8012.93411353543,19.0942356803027,NA,NA,NA,32.6912858588523,223.502621417252,564.423261460739,564.423261460739,1.07451492088336,1.092745312,8.6811737311208,17.9704314427502,51.2241471014057,181.756798185072,24.9200296556778,42.3559788493135,0.0395565332824285,0.0395565332824285,236.673969813214,226.300581659765,45.7952865207768,1.56924519929808,3.8615697555049,6.71476061217573,42.0628227232085,3.34197983759648,33.3666393984311,60.4433209551544,9.289140449179,18.7072695938442,2.70575286898177,NA,5.80558574641556,39.5989822894885,86.7351258435859,6.47,10.279,10.279,NA,15.298,NA,NA,NA,NA,NA,NA,NA,3206,NA,93.8490600106119,NA,NA,NA,3.08948433378963,NA,0.349220419860901,NA,1.82216968309479,NA,NA,0.0718598008596984,0.0698995202287304,28.3502294388179,4.23463312605044,NA,0.106091199217973,0.266853307458911,12.0964836236525,5.86686271185429,4.15272373801802,18.4493177293067,3.39352192774593,NA,2.81073795076208,NA,NA,NA,NA,1.24417241689102,NA,NA,NA,10.4551228245778,1.76076479521105,7.39930838509203,NA,NA,4.16622272790023,0.545599690486462,1.20117735831215,NA,NA,NA,NA,NA,NA,NA,5.21906635831128,7.22249489175552,6.80477873530263,NA,NA,6.10643099206277,NA,NA,NA
